 Sample   Time     Commanded Pos   Encoder 1 Pos 
  1358   12.024             350             395;
  1359   12.033             342             388;
  1360   12.042             335             380;
  1361   12.051             327             373;
  1362   12.059             319             366;
  1363   12.068             311             359;
  1364   12.077             303             351;
  1365   12.086             295             343;
  1366   12.095             287             335;
  1367   12.104             279             326;
  1368   12.113             270             318;
  1369   12.121             262             309;
  1370   12.130             254             300;
  1371   12.139             245             292;
  1372   12.148             237             284;
  1373   12.157             228             276;
  1374   12.166             219             268;
  1375   12.174             211             260;
  1376   12.183             202             251;
  1377   12.192             193             243;
  1378   12.201             184             234;
  1379   12.210             175             225;
  1380   12.219             166             216;
  1381   12.228             157             207;
  1382   12.236             148             198;
  1383   12.245             139             189;
  1384   12.254             130             179;
  1385   12.263             121             170;
  1386   12.272             112             161;
  1387   12.281             103             152;
  1388   12.290              93             143;
  1389   12.298              84             134;
  1390   12.307              75             124;
  1391   12.316              66             116;
  1392   12.325              56             107;
  1393   12.334              47              97;
  1394   12.343              38              88;
  1395   12.352              28              79;
  1396   12.360              19              69;
  1397   12.369               9              60;
  1398   12.378              -0              50;
  1399   12.387             -10              40;
  1400   12.396             -19              31;
  1401   12.405             -28              21;
  1402   12.414             -38              11;
  1403   12.422             -47               2;
  1404   12.431             -57              -7;
  1405   12.440             -66             -16;
  1406   12.449             -76             -25;
  1407   12.458             -85             -34;
  1408   12.467             -94             -43;
  1409   12.476            -104             -53;
  1410   12.484            -113             -62;
  1411   12.493            -123             -71;
  1412   12.502            -132             -81;
  1413   12.511            -141             -90;
  1414   12.520            -150             -99;
  1415   12.529            -160            -109;
  1416   12.538            -169            -117;
  1417   12.546            -178            -126;
  1418   12.555            -187            -135;
  1419   12.564            -196            -144;
  1420   12.573            -206            -152;
  1421   12.582            -215            -160;
  1422   12.591            -224            -168;
  1423   12.599            -233            -176;
  1424   12.608            -241            -185;
  1425   12.617            -250            -193;
  1426   12.626            -259            -201;
  1427   12.635            -268            -209;
  1428   12.644            -277            -218;
  1429   12.653            -285            -226;
  1430   12.661            -294            -235;
  1431   12.670            -302            -243;
  1432   12.679            -311            -252;
  1433   12.688            -319            -260;
  1434   12.697            -328            -268;
  1435   12.706            -336            -277;
  1436   12.715            -344            -285;
  1437   12.723            -352            -292;
  1438   12.732            -360            -300;
  1439   12.741            -368            -308;
  1440   12.750            -376            -316;
  1441   12.759            -384            -324;
  1442   12.768            -391            -331;
  1443   12.777            -399            -339;
  1444   12.785            -406            -346;
  1445   12.794            -414            -354;
  1446   12.803            -421            -362;
  1447   12.812            -428            -369;
  1448   12.821            -435            -377;
  1449   12.830            -442            -384;
  1450   12.839            -449            -392;
  1451   12.847            -456            -398;
  1452   12.856            -462            -405;
  1453   12.865            -469            -411;
  1454   12.874            -475            -417;
  1455   12.883            -481            -423;
  1456   12.892            -487            -429;
  1457   12.901            -493            -435;
  1458   12.909            -499            -440;
  1459   12.918            -505            -445;
  1460   12.927            -511            -451;
  1461   12.936            -516            -457;
  1462   12.945            -521            -462;
  1463   12.954            -526            -467;
  1464   12.963            -531            -473;
  1465   12.971            -536            -478;
  1466   12.980            -541            -483;
  1467   12.989            -546            -488;
  1468   12.998            -550            -493;
  1469   13.007            -554            -498;
  1470   13.016            -558            -502;
  1471   13.024            -562            -507;
  1472   13.033            -566            -511;
  1473   13.042            -569            -515;
  1474   13.051            -573            -519;
  1475   13.060            -576            -522;
  1476   13.069            -579            -525;
  1477   13.078            -582            -528;
  1478   13.086            -584            -530;
  1479   13.095            -587            -532;
  1480   13.104            -589            -534;
  1481   13.113            -591            -536;
  1482   13.122            -593            -537;
  1483   13.131            -595            -538;
  1484   13.140            -596            -539;
  1485   13.148            -597            -540;
  1486   13.157            -598            -540;
  1487   13.166            -599            -541;
  1488   13.175            -600            -541;
  1489   13.184            -600            -541;
  1490   13.193            -600            -542;
  1491   13.202            -600            -542;
  1492   13.210            -600            -542;
  1493   13.219            -599            -542;
  1494   13.228            -598            -540;
  1495   13.237            -597            -541;
  1496   13.246            -596            -540;
  1497   13.255            -595            -540;
  1498   13.264            -593            -540;
  1499   13.272            -591            -539;
  1500   13.281            -589            -538;
  1501   13.290            -587            -538;
  1502   13.299            -584            -537;
  1503   13.308            -582            -536;
  1504   13.317            -579            -535;
  1505   13.326            -575            -534;
  1506   13.334            -572            -533;
  1507   13.343            -569            -531;
  1508   13.352            -565            -529;
  1509   13.361            -561            -528;
  1510   13.370            -557            -526;
  1511   13.379            -553            -525;
  1512   13.388            -548            -524;
  1513   13.396            -544            -523;
  1514   13.405            -539            -521;
  1515   13.414            -534            -520;
  1516   13.423            -529            -517;
  1517   13.432            -523            -515;
  1518   13.441            -518            -513;
  1519   13.449            -512            -510;
  1520   13.458            -506            -507;
  1521   13.467            -500            -504;
  1522   13.476            -494            -501;
  1523   13.485            -488            -497;
  1524   13.494            -481            -493;
  1525   13.503            -475            -489;
  1526   13.511            -468            -484;
  1527   13.520            -461            -480;
  1528   13.529            -454            -474;
  1529   13.538            -447            -469;
  1530   13.547            -439            -463;
  1531   13.556            -432            -456;
  1532   13.565            -424            -449;
  1533   13.573            -416            -441;
  1534   13.582            -408            -433;
  1535   13.591            -400            -424;
  1536   13.600            -392            -415;
  1537   13.609            -384            -406;
  1538   13.618            -375            -397;
  1539   13.627            -367            -388;
  1540   13.635            -358            -379;
  1541   13.644            -349            -371;
  1542   13.653            -341            -362;
  1543   13.662            -332            -354;
  1544   13.671            -322            -345;
  1545   13.680            -313            -337;
  1546   13.689            -304            -327;
  1547   13.697            -295            -316;
  1548   13.706            -285            -306;
  1549   13.715            -276            -295;
  1550   13.724            -266            -284;
  1551   13.733            -256            -274;
  1552   13.742            -246            -263;
  1553   13.751            -237            -252;
  1554   13.759            -227            -241;
  1555   13.768            -217            -230;
  1556   13.777            -206            -220;
  1557   13.786            -196            -209;
  1558   13.795            -186            -199;
  1559   13.804            -176            -188;
  1560   13.813            -165            -178;
  1561   13.821            -155            -167;
  1562   13.830            -144            -156;
  1563   13.839            -134            -145;
  1564   13.848            -123            -134;
  1565   13.857            -113            -123;
  1566   13.866            -102            -113;
  1567   13.874             -91            -102;
  1568   13.883             -81             -92;
  1569   13.892             -70             -82;
  1570   13.901             -59             -71;
  1571   13.910             -48             -61;
  1572   13.919             -37             -51;
  1573   13.928             -26             -41;
  1574   13.936             -16             -31;
  1575   13.945              -5             -20;
  1576   13.954               6             -10;
  1577   13.963              17               1;
  1578   13.972              28              12;
  1579   13.981              39              23;
  1580   13.990              50              34;
  1581   13.998              61              44;
  1582   14.007              72              55;
  1583   14.016              83              66;
  1584   14.025              93              76;
  1585   14.034             104              87;
  1586   14.043             115              98;
  1587   14.052             126             108;
  1588   14.060             137             119;
  1589   14.069             147             130;
  1590   14.078             158             141;
  1591   14.087             169             152;
  1592   14.096             179             163;
  1593   14.105             190             173;
  1594   14.114             200             184;
  1595   14.122             211             195;
  1596   14.131             221             205;
  1597   14.140             232             215;
  1598   14.149             242             225;
  1599   14.158             252             235;
  1600   14.167             262             245;
  1601   14.176             272             255;
  1602   14.184             282             265;
  1603   14.193             292             275;
  1604   14.202             302             286;
  1605   14.211             312             296;
  1606   14.220             321             306;
  1607   14.229             331             316;
  1608   14.238             340             325;
  1609   14.246             350             334;
  1610   14.255             359             343;
  1611   14.264             368             352;
  1612   14.273             377             360;
  1613   14.282             386             369;
  1614   14.291             395             378;
  1615   14.299             403             387;
  1616   14.308             412             396;
  1617   14.317             420             405;
  1618   14.326             429             413;
  1619   14.335             437             422;
  1620   14.344             445             430;
  1621   14.353             452             437;
  1622   14.361             460             445;
  1623   14.370             468             452;
  1624   14.379             475             460;
  1625   14.388             482             467;
  1626   14.397             489             474;
  1627   14.406             496             480;
  1628   14.415             503             487;
  1629   14.423             509             493;
  1630   14.432             515             500;
  1631   14.441             521             506;
  1632   14.450             527             512;
  1633   14.459             533             519;
  1634   14.468             538             524;
  1635   14.477             544             530;
  1636   14.485             549             535;
  1637   14.494             554             540;
  1638   14.503             558             545;
  1639   14.512             563             549;
  1640   14.521             567             554;
  1641   14.530             571             558;
  1642   14.539             575             562;
  1643   14.547             578             565;
  1644   14.556             581             568;
  1645   14.565             585             571;
  1646   14.574             587             573;
  1647   14.583             590             576;
  1648   14.592             592             578;
  1649   14.601             594             580;
  1650   14.609             596             582;
  1651   14.618             597             583;
  1652   14.627             598             585;
  1653   14.636             599             586;
  1654   14.645             600             587;
  1655   14.654             600             587;
  1656   14.663             600             587;
  1657   14.671             600             587;
  1658   14.680             599             587;
  1659   14.689             598             586;
  1660   14.698             597             587;
  1661   14.707             595             586;
  1662   14.716             594             586;
  1663   14.724             592             585;
  1664   14.733             589             584;
  1665   14.742             587             584;
  1666   14.751             584             583;
  1667   14.760             581             582;
  1668   14.769             577             581;
  1669   14.778             574             580;
  1670   14.786             570             579;
  1671   14.795             566             577;
  1672   14.804             561             575;
  1673   14.813             557             573;
  1674   14.822             552             570;
  1675   14.831             547             567;
  1676   14.840             541             564;
  1677   14.848             536             560;
  1678   14.857             530             556;
  1679   14.866             524             552;
  1680   14.875             518             548;
  1681   14.884             511             543;
  1682   14.893             504             539;
  1683   14.902             498             534;
  1684   14.910             490             528;
  1685   14.919             483             523;
  1686   14.928             476             516;
  1687   14.937             468             510;
  1688   14.946             460             503;
  1689   14.955             452             495;
  1690   14.964             444             487;
  1691   14.972             435             479;
  1692   14.981             427             471;
  1693   14.990             418             462;
  1694   14.999             409             452;
  1695   15.008             400             443;
  1696   15.017             390             434;
  1697   15.026             381             425;
  1698   15.034             371             415;
  1699   15.043             362             406;
  1700   15.052             352             396;
  1701   15.061             342             387;
  1702   15.070             331             377;
  1703   15.079             321             368;
  1704   15.088             311             358;
  1705   15.096             300             348;
  1706   15.105             289             337;
  1707   15.114             279             326;
  1708   15.123             268             315;
  1709   15.132             257             304;
  1710   15.141             246             293;
  1711   15.149             234             282;
  1712   15.158             223             271;
  1713   15.167             212             260;
  1714   15.176             200             249;
  1715   15.185             189             238;
  1716   15.194             177             226;
  1717   15.203             165             215;
  1718   15.211             153             203;
  1719   15.220             141             191;
  1720   15.229             130             179;
  1721   15.238             118             167;
  1722   15.247             105             155;
  1723   15.256              93             143;
  1724   15.265              81             131;
  1725   15.273              69             119;
  1726   15.282              57             107;
  1727   15.291              45              95;
  1728   15.300              32              83;
  1729   15.309              20              71;
  1730   15.318               8              58;
  1731   15.327              -5              46;
  1732   15.335             -17              33;
  1733   15.344             -29              21;
  1734   15.353             -42               9;
  1735   15.362             -54              -4;
  1736   15.371             -66             -16;
  1737   15.380             -79             -28;
  1738   15.389             -91             -40;
  1739   15.397            -103             -52;
  1740   15.406            -115             -64;
  1741   15.415            -128             -76;
  1742   15.424            -140             -88;
  1743   15.433            -152            -100;
  1744   15.442            -164            -113;
  1745   15.451            -176            -125;
  1746   15.459            -188            -136;
  1747   15.468            -200            -148;
  1748   15.477            -212            -159;
  1749   15.486            -223            -169;
  1750   15.495            -235            -180;
  1751   15.504            -247            -191;
  1752   15.513            -258            -201;
  1753   15.521            -269            -212;
  1754   15.530            -281            -223;
  1755   15.539            -292            -234;
  1756   15.548            -303            -245;
  1757   15.557            -314            -256;
  1758   15.566            -325            -267;
  1759   15.574            -335            -277;
  1760   15.583            -346            -288;
  1761   15.592            -357            -298;
  1762   15.601            -367            -308;
  1763   15.610            -377            -318;
  1764   15.619            -387            -328;
  1765   15.628            -397            -338;
  1766   15.636            -407            -348;
  1767   15.645            -416            -357;
  1768   15.654            -425            -367;
  1769   15.663            -435            -377;
  1770   15.672            -444            -386;
  1771   15.681            -452            -395;
  1772   15.690            -461            -404;
  1773   15.698            -469            -413;
  1774   15.707            -478            -421;
  1775   15.716            -486            -429;
  1776   15.725            -493            -436;
  1777   15.734            -501            -444;
  1778   15.743            -508            -451;
  1779   15.752            -515            -458;
  1780   15.760            -522            -465;
  1781   15.769            -529            -472;
  1782   15.778            -535            -479;
  1783   15.787            -541            -485;
  1784   15.796            -547            -492;
  1785   15.805            -553            -499;
  1786   15.814            -558            -505;
  1787   15.822            -563            -511;
  1788   15.831            -568            -516;
  1789   15.840            -572            -521;
  1790   15.849            -576            -525;
  1791   15.858            -580            -529;
  1792   15.867            -583            -533;
  1793   15.876            -587            -536;
  1794   15.884            -589            -538;
  1795   15.893            -592            -540;
  1796   15.902            -594            -541;
  1797   15.911            -596            -543;
  1798   15.920            -598            -544;
  1799   15.929            -599            -545;
  1800   15.938            -600            -545;
  1801   15.946            -600            -545;
  1802   15.955            -600            -545;
  1803   15.964            -600            -545;
  1804   15.973            -599            -545;
  1805   15.982            -598            -545;
  1806   15.991            -596            -543;
  1807   15.999            -595            -543;
  1808   16.008            -593            -543;
  1809   16.017            -590            -541;
  1810   16.026            -587            -540;
  1811   16.035            -584            -539;
  1812   16.044            -581            -538;
  1813   16.053            -577            -536;
  1814   16.061            -573            -535;
  1815   16.070            -568            -532;
  1816   16.079            -563            -530;
  1817   16.088            -558            -528;
  1818   16.097            -553            -527;
  1819   16.106            -547            -524;
  1820   16.115            -541            -522;
  1821   16.123            -535            -520;
  1822   16.132            -528            -517;
  1823   16.141            -521            -514;
  1824   16.150            -514            -511;
  1825   16.159            -507            -508;
  1826   16.168            -499            -504;
  1827   16.177            -491            -499;
  1828   16.185            -483            -495;
  1829   16.194            -475            -489;
  1830   16.203            -466            -484;
  1831   16.212            -457            -477;
  1832   16.221            -448            -470;
  1833   16.230            -439            -463;
  1834   16.239            -429            -454;
  1835   16.247            -419            -445;
  1836   16.256            -409            -435;
  1837   16.265            -399            -424;
  1838   16.274            -389            -413;
  1839   16.283            -378            -402;
  1840   16.292            -367            -391;
  1841   16.301            -356            -380;
  1842   16.309            -345            -369;
  1843   16.318            -334            -358;
  1844   16.327            -322            -347;
  1845   16.336            -311            -335;
  1846   16.345            -299            -322;
  1847   16.354            -287            -309;
  1848   16.363            -275            -296;
  1849   16.371            -263            -283;
  1850   16.380            -250            -269;
  1851   16.389            -238            -256;
  1852   16.398            -225            -242;
  1853   16.407            -213            -228;
  1854   16.416            -200            -215;
  1855   16.424            -187            -201;
  1856   16.433            -174            -188;
  1857   16.442            -161            -174;
  1858   16.451            -147            -160;
  1859   16.460            -134            -146;
  1860   16.469            -121            -133;
  1861   16.478            -107            -119;
  1862   16.486             -94            -106;
  1863   16.495             -80             -92;
  1864   16.504             -67             -79;
  1865   16.513             -53             -66;
  1866   16.522             -39             -53;
  1867   16.531             -26             -40;
  1868   16.540             -12             -27;
  1869   16.548               2             -14;
  1870   16.557              16              -0;
  1871   16.566              29              14;
  1872   16.575              43              27;
  1873   16.584              57              41;
  1874   16.593              71              55;
  1875   16.602              84              68;
  1876   16.610              98              82;
  1877   16.619             112              95;
  1878   16.628             125             108;
  1879   16.637             139             122;
  1880   16.646             152             136;
  1881   16.655             166             149;
  1882   16.664             179             163;
  1883   16.672             192             176;
  1884   16.681             205             189;
  1885   16.690             218             202;
  1886   16.699             232             215;
  1887   16.708             244             228;
  1888   16.717             257             240;
  1889   16.726             270             253;
  1890   16.734             282             266;
  1891   16.743             295             278;
  1892   16.752             307             291;
  1893   16.761             319             304;
  1894   16.770             331             316;
  1895   16.779             343             327;
  1896   16.788             355             339;
  1897   16.796             366             350;
  1898   16.805             378             361;
  1899   16.814             389             372;
  1900   16.823             400             384;
  1901   16.832             410             395;
  1902   16.841             421             406;
  1903   16.849             431             416;
  1904   16.858             441             427;
  1905   16.867             451             436;
  1906   16.876             461             446;
  1907   16.885             470             455;
  1908   16.894             479             464;
  1909   16.903             488             473;
  1910   16.911             496             482;
  1911   16.920             505             490;
  1912   16.929             513             498;
  1913   16.938             520             506;
  1914   16.947             528             513;
  1915   16.956             535             521;
  1916   16.965             542             528;
  1917   16.973             548             535;
  1918   16.982             554             541;
  1919   16.991             560             548;
  1920   17.000             565             553;
  1921   17.009             570             559;
  1922   17.018             575             564;
  1923   17.027             579             568;
  1924   17.035             583             572;
  1925   17.044             587             575;
  1926   17.053             590             578;
  1927   17.062             593             581;
  1928   17.071             595             584;
  1929   17.080             597             585;
  1930   17.089             598             587;
  1931   17.097             599             588;
  1932   17.106             600             589;
  1933   17.115             600             589;
  1934   17.124             600             589;
  1935   17.133             599             589;
  1936   17.142             598             588;
  1937   17.151             596             588;
  1938   17.159             594             588;
  1939   17.168             591             587;
  1940   17.177             588             586;
  1941   17.186             585             585;
  1942   17.195             581             584;
  1943   17.204             577             582;
  1944   17.213             572             581;
  1945   17.221             567             579;
  1946   17.230             562             576;
  1947   17.239             556             573;
  1948   17.248             550             570;
  1949   17.257             543             565;
  1950   17.266             537             561;
  1951   17.274             529             556;
  1952   17.283             522             551;
  1953   17.292             514             545;
  1954   17.301             506             540;
  1955   17.310             497             533;
  1956   17.319             488             527;
  1957   17.328             479             519;
  1958   17.336             470             511;
  1959   17.345             460             502;
  1960   17.354             450             493;
  1961   17.363             440             483;
  1962   17.372             429             473;
  1963   17.381             418             462;
  1964   17.390             407             451;
  1965   17.398             396             440;
  1966   17.407             384             429;
  1967   17.416             372             417;
  1968   17.425             360             405;
  1969   17.434             348             393;
  1970   17.443             336             382;
  1971   17.452             323             370;
  1972   17.460             310             357;
  1973   17.469             297             345;
  1974   17.478             284             332;
  1975   17.487             270             318;
  1976   17.496             257             305;
  1977   17.505             243             291;
  1978   17.514             229             277;
  1979   17.522             215             264;
  1980   17.531             201             250;
  1981   17.540             187             236;
  1982   17.549             172             222;
  1983   17.558             158             208;
  1984   17.567             143             193;
  1985   17.576             129             179;
  1986   17.584             114             164;
  1987   17.593              99             149;
  1988   17.602              84             134;
  1989   17.611              69             119;
  1990   17.620              54             105;
  1991   17.629              39              90;
  1992   17.638              24              75;
  1993   17.646               9              60;
  1994   17.655              -6              45;
  1995   17.664             -22              30;
  1996   17.673             -37              14;
  1997   17.682             -52              -1;
  1998   17.691             -67             -15;
  1999   17.699             -82             -30;
  2000   17.708             -97             -45;
  2001   17.717            -112             -60;
  2002   17.726            -127             -75;
  2003   17.735            -142             -90;
  2004   17.744            -157            -105;
  2005   17.753            -172            -120;
  2006   17.761            -186            -134;
  2007   17.770            -201            -149;
  2008   17.779            -215            -163;
  2009   17.788            -230            -176;
  2010   17.797            -244            -190;
  2011   17.806            -258            -203;
  2012   17.815            -272            -216;
  2013   17.823            -286            -229;
  2014   17.832            -299            -243;
  2015   17.841            -313            -256;
  2016   17.850            -326            -269;
  2017   17.859            -339            -282;
  2018   17.868            -352            -295;
  2019   17.877            -365            -307;
  2020   17.885            -377            -319;
  2021   17.894            -389            -331;
  2022   17.903            -401            -343;
  2023   17.912            -413            -355;
  2024   17.921            -425            -367;
  2025   17.930            -436            -378;
  2026   17.939            -447            -389;
  2027   17.947            -457            -400;
  2028   17.956            -468            -411;
  2029   17.965            -478            -422;
  2030   17.974            -488            -432;
  2031   17.983            -497            -441;
  2032   17.992            -506            -450;
  2033   18.001            -515            -459;
  2034   18.009            -523            -467;
  2035   18.018            -531            -476;
  2036   18.027            -539            -484;
  2037   18.036            -546            -492;
  2038   18.045            -553            -500;
  2039   18.054            -559            -508;
  2040   18.063            -565            -515;
  2041   18.071            -571            -521;
  2042   18.080            -576            -527;
  2043   18.089            -580            -532;
  2044   18.098            -584            -536;
  2045   18.107            -588            -540;
  2046   18.116            -591            -542;
  2047   18.124            -594            -545;
  2048   18.133            -596            -546;
  2049   18.142            -598            -548;
  2050   18.151            -599            -549;
  2051   18.160            -600            -549;
  2052   18.169            -600            -549;
  2053   18.178            -600            -549;
  2054   18.186            -598            -549;
  2055   18.195            -597            -547;
  2056   18.204            -595            -547;
  2057   18.213            -592            -546;
  2058   18.222            -589            -544;
  2059   18.231            -586            -543;
  2060   18.240            -581            -541;
  2061   18.248            -577            -539;
  2062   18.257            -572            -537;
  2063   18.266            -566            -535;
  2064   18.275            -560            -532;
  2065   18.284            -554            -530;
  2066   18.293            -547            -527;
  2067   18.302            -539            -524;
  2068   18.310            -532            -520;
  2069   18.319            -524            -516;
  2070   18.328            -515            -512;
  2071   18.337            -506            -508;
  2072   18.346            -497            -503;
  2073   18.355            -487            -497;
  2074   18.364            -477            -491;
  2075   18.372            -466            -484;
  2076   18.381            -456            -476;
  2077   18.390            -444            -467;
  2078   18.399            -433            -457;
  2079   18.408            -421            -447;
  2080   18.417            -409            -435;
  2081   18.426            -397            -422;
  2082   18.434            -384            -409;
  2083   18.443            -371            -396;
  2084   18.452            -358            -383;
  2085   18.461            -344            -370;
  2086   18.470            -331            -356;
  2087   18.479            -317            -342;
  2088   18.488            -303            -327;
  2089   18.496            -288            -312;
  2090   18.505            -274            -296;
  2091   18.514            -259            -280;
  2092   18.523            -244            -264;
  2093   18.532            -229            -248;
  2094   18.541            -213            -231;
  2095   18.549            -198            -215;
  2096   18.558            -182            -199;
  2097   18.567            -166            -182;
  2098   18.576            -150            -165;
  2099   18.585            -134            -148;
  2100   18.594            -118            -132;
  2101   18.603            -102            -115;
  2102   18.611             -86             -99;
  2103   18.620             -69             -83;
  2104   18.629             -53             -67;
  2105   18.638             -36             -51;
  2106   18.647             -20             -35;
  2107   18.656              -3             -19;
  2108   18.665              13              -2;
  2109   18.673              30              14;
  2110   18.682              46              31;
  2111   18.691              63              47;
  2112   18.700              79              64;
  2113   18.709              96              80;
  2114   18.718             112              96;
  2115   18.727             129             112;
  2116   18.735             145             129;
  2117   18.744             161             145;
  2118   18.753             177             161;
  2119   18.762             193             177;
  2120   18.771             209             193;
  2121   18.780             225             208;
  2122   18.789             240             224;
  2123   18.797             256             239;
  2124   18.806             271             255;
  2125   18.815             286             270;
  2126   18.824             301             285;
  2127   18.833             316             300;
  2128   18.842             330             315;
  2129   18.851             344             329;
  2130   18.859             358             343;
  2131   18.868             372             356;
  2132   18.877             385             370;
  2133   18.886             399             383;
  2134   18.895             411             396;
  2135   18.904             424             409;
  2136   18.913             436             422;
  2137   18.921             448             434;
  2138   18.930             460             446;
  2139   18.939             471             457;
  2140   18.948             482             468;
  2141   18.957             492             479;
  2142   18.966             502             489;
  2143   18.974             512             499;
  2144   18.983             521             508;
  2145   18.992             530             517;
  2146   19.001             538             526;
  2147   19.010             546             534;
  2148   19.019             553             542;
  2149   19.028             560             549;
  2150   19.036             567             556;
  2151   19.045             573             563;
  2152   19.054             578             568;
  2153   19.063             583             573;
  2154   19.072             587             578;
  2155   19.081             591             582;
  2156   19.090             594             585;
  2157   19.098             596             588;
  2158   19.107             598             590;
  2159   19.116             599             591;
  2160   19.125             600             592;
  2161   19.134             600             592;
  2162   19.143             599             592;
  2163   19.152             598             591;
  2164   19.160             596             591;
  2165   19.169             593             590;
  2166   19.178             590             589;
  2167   19.187             586             588;
  2168   19.196             582             587;
  2169   19.205             577             584;
  2170   19.214             571             582;
  2171   19.222             565             579;
  2172   19.231             559             576;
  2173   19.240             551             572;
  2174   19.249             544             567;
  2175   19.258             536             561;
  2176   19.267             527             555;
  2177   19.276             518             549;
  2178   19.284             508             542;
  2179   19.293             498             535;
  2180   19.302             488             526;
  2181   19.311             477             517;
  2182   19.320             465             507;
  2183   19.329             453             496;
  2184   19.338             441             485;
  2185   19.346             429             473;
  2186   19.355             416             460;
  2187   19.364             402             447;
  2188   19.373             389             434;
  2189   19.382             375             420;
  2190   19.391             360             407;
  2191   19.399             346             392;
  2192   19.408             331             378;
  2193   19.417             316             364;
  2194   19.426             300             349;
  2195   19.435             285             333;
  2196   19.444             269             317;
  2197   19.453             252             301;
  2198   19.461             236             285;
  2199   19.470             220             269;
  2200   19.479             203             252;
  2201   19.488             186             236;
  2202   19.497             169             219;
  2203   19.506             151             202;
  2204   19.515             134             184;
  2205   19.523             116             167;
  2206   19.532              99             149;
  2207   19.541              81             131;
  2208   19.550              63             114;
  2209   19.559              46              96;
  2210   19.568              28              79;
  2211   19.577              10              60;
  2212   19.585              -8              43;
  2213   19.594             -26              25;
  2214   19.603             -44               7;
  2215   19.612             -62             -11;
  2216   19.621             -80             -28;
  2217   19.630             -98             -46;
  2218   19.639            -116             -63;
  2219   19.647            -133             -81;
  2220   19.656            -151             -99;
  2221   19.665            -169            -117;
  2222   19.674            -186            -134;
  2223   19.683            -203            -151;
  2224   19.692            -220            -168;
  2225   19.701            -237            -184;
  2226   19.709            -254            -200;
  2227   19.718            -271            -216;
  2228   19.727            -287            -232;
  2229   19.736            -303            -248;
  2230   19.745            -319            -263;
  2231   19.754            -334            -278;
  2232   19.763            -350            -293;
  2233   19.771            -365            -308;
  2234   19.780            -379            -323;
  2235   19.789            -394            -337;
  2236   19.798            -408            -351;
  2237   19.807            -421            -365;
  2238   19.816            -435            -378;
  2239   19.824            -448            -391;
  2240   19.833            -460            -404;
  2241   19.842            -472            -417;
  2242   19.851            -484            -429;
  2243   19.860            -495            -440;
  2244   19.869            -506            -451;
  2245   19.878            -516            -461;
  2246   19.886            -526            -472;
  2247   19.895            -535            -481;
  2248   19.904            -544            -491;
  2249   19.913            -552            -500;
  2250   19.922            -559            -509;
  2251   19.931            -566            -517;
  2252   19.940            -573            -525;
  2253   19.948            -579            -532;
  2254   19.957            -584            -537;
  2255   19.966            -588            -542;
  2256   19.975            -592            -545;
  2257   19.984            -595            -549;
