 Sample   Time     Commanded Pos   Encoder 1 Pos 
  3404   30.140             514             615;
  3405   30.148             487             595;
  3406   30.157             458             572;
  3407   30.166             426             544;
  3408   30.175             391             512;
  3409   30.184             355             475;
  3410   30.193             316             434;
  3411   30.202             275             389;
  3412   30.210             233             340;
  3413   30.219             190             289;
  3414   30.228             146             236;
  3415   30.237             100             181;
  3416   30.246              55             125;
  3417   30.255               9              69;
  3418   30.264             -37              14;
  3419   30.272             -83             -40;
  3420   30.281            -129             -92;
  3421   30.290            -174            -143;
  3422   30.299            -218            -192;
  3423   30.308            -261            -238;
  3424   30.317            -302            -282;
  3425   30.326            -342            -324;
  3426   30.334            -380            -363;
  3427   30.343            -416            -400;
  3428   30.352            -449            -434;
  3429   30.361            -480            -466;
  3430   30.370            -508            -495;
  3431   30.379            -532            -523;
  3432   30.388            -554            -547;
  3433   30.396            -571            -570;
  3434   30.405            -585            -590;
  3435   30.414            -594            -606;
  3436   30.423            -599            -619;
  3437   30.432            -600            -629;
  3438   30.441            -595            -633;
  3439   30.449            -586            -634;
  3440   30.458            -573            -628;
  3441   30.467            -556            -619;
  3442   30.476            -534            -606;
  3443   30.485            -510            -590;
  3444   30.494            -482            -571;
  3445   30.503            -451            -547;
  3446   30.511            -417            -519;
  3447   30.520            -381            -487;
  3448   30.529            -343            -450;
  3449   30.538            -302            -409;
  3450   30.547            -260            -361;
  3451   30.556            -216            -309;
  3452   30.565            -171            -253;
  3453   30.573            -125            -194;
  3454   30.582             -78            -132;
  3455   30.591             -30             -69;
  3456   30.600              17              -6;
  3457   30.609              64              56;
  3458   30.618             112             117;
  3459   30.627             158             176;
  3460   30.635             204             233;
  3461   30.644             248             286;
  3462   30.653             291             337;
  3463   30.662             333             383;
  3464   30.671             372             426;
  3465   30.680             410             465;
  3466   30.689             445             500;
  3467   30.697             477             531;
  3468   30.706             506             559;
  3469   30.715             531             583;
  3470   30.724             553             605;
  3471   30.733             571             623;
  3472   30.742             585             639;
  3473   30.751             595             651;
  3474   30.759             600             659;
  3475   30.768             599             664;
  3476   30.777             594             664;
  3477   30.786             584             660;
  3478   30.795             569             652;
  3479   30.804             551             642;
  3480   30.813             528             627;
  3481   30.821             501             609;
  3482   30.830             472             587;
  3483   30.839             439             561;
  3484   30.848             403             529;
  3485   30.857             365             492;
  3486   30.866             324             450;
  3487   30.874             281             404;
  3488   30.883             237             354;
  3489   30.892             191             300;
  3490   30.901             144             244;
  3491   30.910              96             186;
  3492   30.919              47             127;
  3493   30.928              -1              67;
  3494   30.936             -50               7;
  3495   30.945             -99             -52;
  3496   30.954            -147            -110;
  3497   30.963            -194            -165;
  3498   30.972            -240            -218;
  3499   30.981            -285            -268;
  3500   30.990            -328            -317;
  3501   30.998            -369            -362;
  3502   31.007            -407            -405;
  3503   31.016            -443            -444;
  3504   31.025            -476            -481;
  3505   31.034            -506            -514;
  3506   31.043            -533            -544;
  3507   31.052            -555            -571;
  3508   31.060            -573            -594;
  3509   31.069            -587            -612;
  3510   31.078            -596            -627;
  3511   31.087            -600            -638;
  3512   31.096            -598            -643;
  3513   31.105            -592            -645;
  3514   31.114            -580            -640;
  3515   31.122            -564            -632;
  3516   31.131            -543            -619;
  3517   31.140            -518            -602;
  3518   31.149            -490            -582;
  3519   31.158            -458            -558;
  3520   31.167            -423            -529;
  3521   31.176            -384            -495;
  3522   31.184            -344            -457;
  3523   31.193            -301            -414;
  3524   31.202            -256            -365;
  3525   31.211            -209            -310;
  3526   31.220            -161            -251;
  3527   31.229            -112            -188;
  3528   31.238             -62            -123;
  3529   31.246             -12             -56;
  3530   31.255              38              12;
  3531   31.264              88              78;
  3532   31.273             138             143;
  3533   31.282             187             206;
  3534   31.291             234             266;
  3535   31.299             280             324;
  3536   31.308             325             377;
  3537   31.317             367             426;
  3538   31.326             407             470;
  3539   31.335             444             510;
  3540   31.344             478             545;
  3541   31.353             508             575;
  3542   31.361             535             602;
  3543   31.370             557             624;
  3544   31.379             576             643;
  3545   31.388             589             658;
  3546   31.397             597             668;
  3547   31.406             600             673;
  3548   31.415             597             674;
  3549   31.423             589             670;
  3550   31.432             575             663;
  3551   31.441             557             652;
  3552   31.450             534             637;
  3553   31.459             507             619;
  3554   31.468             476             596;
  3555   31.477             442             568;
  3556   31.485             404             535;
  3557   31.494             364             497;
  3558   31.503             320             453;
  3559   31.512             275             404;
  3560   31.521             228             351;
  3561   31.530             179             294;
  3562   31.539             129             234;
  3563   31.547              78             173;
  3564   31.556              26             109;
  3565   31.565             -25              46;
  3566   31.574             -77             -18;
  3567   31.583            -128             -81;
  3568   31.592            -178            -142;
  3569   31.601            -227            -201;
  3570   31.609            -275            -258;
  3571   31.618            -321            -312;
  3572   31.627            -364            -363;
  3573   31.636            -405            -410;
  3574   31.645            -444            -454;
  3575   31.654            -478            -494;
  3576   31.663            -510            -530;
  3577   31.671            -537            -562;
  3578   31.680            -559            -590;
  3579   31.689            -578            -613;
  3580   31.698            -591            -631;
  3581   31.707            -598            -645;
  3582   31.716            -600            -654;
  3583   31.724            -596            -657;
  3584   31.733            -586            -654;
  3585   31.742            -570            -647;
  3586   31.751            -550            -636;
  3587   31.760            -525            -619;
  3588   31.769            -496            -598;
  3589   31.778            -463            -573;
  3590   31.786            -426            -542;
  3591   31.795            -386            -506;
  3592   31.804            -343            -465;
  3593   31.813            -297            -418;
  3594   31.822            -250            -366;
  3595   31.831            -200            -308;
  3596   31.840            -149            -245;
  3597   31.848             -97            -178;
  3598   31.857             -44            -108;
  3599   31.866               9             -37;
  3600   31.875              62              35;
  3601   31.884             115             105;
  3602   31.893             166             174;
  3603   31.902             217             242;
  3604   31.910             267             306;
  3605   31.919             314             366;
  3606   31.928             359             421;
  3607   31.937             401             471;
  3608   31.946             441             516;
  3609   31.955             477             556;
  3610   31.964             509             590;
  3611   31.972             537             620;
  3612   31.981             560             646;
  3613   31.990             578             666;
  3614   31.999             591             681;
  3615   32.008             599             690;
  3616   32.017             600             694;
  3617   32.026             594             691;
  3618   32.034             583             685;
  3619   32.043             566             673;
  3620   32.052             544             657;
  3621   32.061             518             637;
  3622   32.070             486             612;
  3623   32.079             451             582;
  3624   32.088             412             547;
  3625   32.096             370             506;
  3626   32.105             325             459;
  3627   32.114             277             408;
  3628   32.123             227             352;
  3629   32.132             175             292;
  3630   32.141             123             230;
  3631   32.149              69             165;
  3632   32.158              14              99;
  3633   32.167             -40              32;
  3634   32.176             -95             -35;
  3635   32.185            -148            -101;
  3636   32.194            -201            -165;
  3637   32.203            -252            -227;
  3638   32.211            -301            -286;
  3639   32.220            -348            -343;
  3640   32.229            -392            -396;
  3641   32.238            -433            -445;
  3642   32.247            -471            -490;
  3643   32.256            -505            -531;
  3644   32.265            -534            -567;
  3645   32.273            -558            -598;
  3646   32.282            -577            -623;
  3647   32.291            -591            -645;
  3648   32.300            -599            -660;
  3649   32.309            -600            -670;
  3650   32.318            -594            -674;
  3651   32.327            -582            -670;
  3652   32.335            -565            -662;
  3653   32.344            -541            -648;
  3654   32.353            -513            -628;
  3655   32.362            -481            -603;
  3656   32.371            -444            -573;
  3657   32.380            -403            -536;
  3658   32.389            -359            -494;
  3659   32.397            -312            -446;
  3660   32.406            -262            -392;
  3661   32.415            -210            -331;
  3662   32.424            -157            -264;
  3663   32.433            -102            -194;
  3664   32.442             -47            -120;
  3665   32.451               9             -44;
  3666   32.459              65              33;
  3667   32.468             120             108;
  3668   32.477             175             182;
  3669   32.486             228             254;
  3670   32.495             280             322;
  3671   32.504             329             386;
  3672   32.513             375             445;
  3673   32.521             419             498;
  3674   32.530             459             546;
  3675   32.539             494             587;
  3676   32.548             526             623;
  3677   32.557             552             653;
  3678   32.566             573             676;
  3679   32.574             589             694;
  3680   32.583             598             705;
  3681   32.592             600             709;
  3682   32.601             595             707;
  3683   32.610             584             700;
  3684   32.619             566             687;
  3685   32.628             543             668;
  3686   32.636             514             645;
  3687   32.645             481             616;
  3688   32.654             443             582;
  3689   32.663             401             542;
  3690   32.672             356             496;
  3691   32.681             307             445;
  3692   32.690             256             389;
  3693   32.698             203             328;
  3694   32.707             148             264;
  3695   32.716              92             197;
  3696   32.725              35             128;
  3697   32.734             -23              58;
  3698   32.743             -80             -12;
  3699   32.752            -137             -82;
  3700   32.760            -192            -151;
  3701   32.769            -246            -217;
  3702   32.778            -298            -281;
  3703   32.787            -347            -342;
  3704   32.796            -394            -399;
  3705   32.805            -437            -453;
  3706   32.814            -476            -501;
  3707   32.822            -511            -545;
  3708   32.831            -540            -583;
  3709   32.840            -564            -616;
  3710   32.849            -583            -643;
  3711   32.858            -595            -665;
  3712   32.867            -600            -680;
  3713   32.876            -598            -688;
  3714   32.884            -588            -690;
  3715   32.893            -572            -683;
  3716   32.902            -550            -670;
  3717   32.911            -522            -651;
  3718   32.920            -489            -625;
  3719   32.929            -451            -594;
  3720   32.938            -409            -556;
  3721   32.946            -363            -511;
  3722   32.955            -314            -460;
  3723   32.964            -262            -403;
  3724   32.973            -207            -339;
  3725   32.982            -151            -269;
  3726   32.991             -94            -193;
  3727   32.999             -35            -114;
  3728   33.008              24             -34;
  3729   33.017              82              48;
  3730   33.026             140             128;
  3731   33.035             197             207;
  3732   33.044             252             283;
  3733   33.053             305             355;
  3734   33.061             355             422;
  3735   33.070             402             483;
  3736   33.079             445             538;
  3737   33.088             484             586;
  3738   33.097             519             628;
  3739   33.106             548             662;
  3740   33.115             571             689;
  3741   33.123             588             709;
  3742   33.132             597             721;
  3743   33.141             600             726;
  3744   33.150             595             723;
  3745   33.159             582             714;
  3746   33.168             563             698;
  3747   33.177             537             677;
  3748   33.185             506             649;
  3749   33.194             470             616;
  3750   33.203             429             577;
  3751   33.212             383             531;
  3752   33.221             334             480;
  3753   33.230             282             423;
  3754   33.239             227             361;
  3755   33.247             170             294;
  3756   33.256             111             226;
  3757   33.265              52             154;
  3758   33.274              -8              80;
  3759   33.283             -68               6;
  3760   33.292            -128             -68;
  3761   33.301            -186            -141;
  3762   33.309            -243            -212;
  3763   33.318            -298            -280;
  3764   33.327            -349            -346;
  3765   33.336            -398            -407;
  3766   33.345            -443            -463;
  3767   33.354            -483            -515;
  3768   33.363            -518            -562;
  3769   33.371            -548            -602;
  3770   33.380            -571            -636;
  3771   33.389            -588            -664;
  3772   33.398            -598            -686;
  3773   33.407            -600            -699;
  3774   33.416            -594            -706;
  3775   33.424            -580            -703;
  3776   33.433            -559            -692;
  3777   33.442            -532            -674;
  3778   33.451            -499            -649;
  3779   33.460            -460            -617;
  3780   33.469            -417            -578;
  3781   33.478            -369            -531;
  3782   33.486            -318            -478;
  3783   33.495            -264            -418;
  3784   33.504            -207            -350;
  3785   33.513            -148            -276;
  3786   33.522             -87            -196;
  3787   33.531             -26            -112;
  3788   33.540              35             -26;
  3789   33.548              97              60;
  3790   33.557             157             146;
  3791   33.566             216             229;
  3792   33.575             273             310;
  3793   33.584             327             386;
  3794   33.593             379             456;
  3795   33.602             426             520;
  3796   33.610             469             576;
  3797   33.619             507             625;
  3798   33.628             539             666;
  3799   33.637             565             698;
  3800   33.646             584             722;
  3801   33.655             596             737;
  3802   33.664             600             743;
  3803   33.672             595             741;
  3804   33.681             583             731;
  3805   33.690             563             714;
  3806   33.699             536             690;
  3807   33.708             503             659;
  3808   33.717             464             622;
  3809   33.726             420             578;
  3810   33.734             371             527;
  3811   33.743             319             470;
  3812   33.752             263             408;
  3813   33.761             205             340;
  3814   33.770             145             269;
  3815   33.779              83             195;
  3816   33.788              20             118;
  3817   33.796             -43              41;
  3818   33.805            -105             -37;
  3819   33.814            -167            -115;
  3820   33.823            -227            -191;
  3821   33.832            -285            -264;
  3822   33.841            -340            -334;
  3823   33.849            -391            -401;
  3824   33.858            -438            -462;
  3825   33.867            -481            -518;
  3826   33.876            -518            -568;
  3827   33.885            -549            -611;
  3828   33.894            -573            -648;
  3829   33.903            -590            -679;
  3830   33.911            -599            -702;
  3831   33.920            -599            -716;
  3832   33.929            -591            -721;
  3833   33.938            -574            -716;
  3834   33.947            -550            -703;
  3835   33.956            -519            -681;
  3836   33.965            -482            -651;
  3837   33.973            -439            -614;
  3838   33.982            -391            -568;
  3839   33.991            -339            -514;
  3840   34.000            -284            -454;
  3841   34.009            -225            -386;
  3842   34.018            -164            -310;
  3843   34.027            -101            -227;
  3844   34.035             -37            -139;
  3845   34.044              27             -49;
  3846   34.053              91              43;
  3847   34.062             155             134;
  3848   34.071             216             224;
  3849   34.080             276             310;
  3850   34.089             332             392;
  3851   34.097             385             468;
  3852   34.106             434             536;
  3853   34.115             478             597;
  3854   34.124             516             649;
  3855   34.133             548             691;
  3856   34.142             573             724;
  3857   34.151             590             747;
  3858   34.159             599             760;
  3859   34.168             599             763;
  3860   34.177             589             756;
  3861   34.186             572             740;
  3862   34.195             546             717;
  3863   34.204             514             686;
  3864   34.213             475             647;
  3865   34.221             430             601;
  3866   34.230             380             547;
  3867   34.239             326             487;
  3868   34.248             269             420;
  3869   34.257             208             349;
  3870   34.266             145             273;
  3871   34.274              80             195;
  3872   34.283              15             114;
  3873   34.292             -51              32;
  3874   34.301            -116             -51;
  3875   34.310            -180            -132;
  3876   34.319            -243            -211;
  3877   34.328            -302            -288;
  3878   34.336            -358            -361;
  3879   34.345            -410            -430;
  3880   34.354            -458            -493;
  3881   34.363            -500            -550;
  3882   34.372            -535            -599;
  3883   34.381            -564            -642;
  3884   34.390            -584            -678;
  3885   34.398            -597            -706;
  3886   34.407            -600            -725;
  3887   34.416            -593            -735;
  3888   34.425            -578            -733;
  3889   34.434            -554            -722;
  3890   34.443            -523            -701;
  3891   34.452            -485            -671;
  3892   34.460            -440            -632;
  3893   34.469            -391            -585;
  3894   34.478            -336            -528;
  3895   34.487            -278            -464;
  3896   34.496            -216            -392;
  3897   34.505            -152            -311;
  3898   34.514             -86            -223;
  3899   34.522             -19            -129;
  3900   34.531              48             -32;
  3901   34.540             115              66;
  3902   34.549             180             163;
  3903   34.558             244             258;
  3904   34.567             304             349;
  3905   34.576             362             435;
  3906   34.584             415             513;
  3907   34.593             462             583;
  3908   34.602             504             643;
  3909   34.611             540             694;
  3910   34.620             568             734;
  3911   34.629             587             763;
  3912   34.638             598             780;
  3913   34.646             599             785;
  3914   34.655             590             778;
  3915   34.664             572             762;
  3916   34.673             546             736;
  3917   34.682             512             701;
  3918   34.691             470             658;
  3919   34.699             423             607;
  3920   34.708             370             548;
  3921   34.717             313             482;
  3922   34.726             252             409;
  3923   34.735             188             331;
  3924   34.744             122             249;
  3925   34.753              54             165;
  3926   34.761             -15              78;
  3927   34.770             -83              -8;
  3928   34.779            -151             -95;
  3929   34.788            -217            -179;
  3930   34.797            -280            -262;
  3931   34.806            -340            -340;
  3932   34.815            -395            -415;
  3933   34.823            -446            -483;
  3934   34.832            -491            -545;
  3935   34.841            -530            -600;
  3936   34.850            -560            -647;
  3937   34.859            -583            -686;
  3938   34.868            -596            -717;
  3939   34.877            -600            -738;
  3940   34.885            -593            -749;
  3941   34.894            -576            -749;
  3942   34.903            -551            -737;
  3943   34.912            -517            -715;
  3944   34.921            -476            -682;
  3945   34.930            -428            -640;
  3946   34.939            -375            -588;
  3947   34.947            -317            -526;
  3948   34.956            -255            -455;
  3949   34.965            -189            -376;
  3950   34.974            -121            -288;
  3951   34.983             -52            -192;
  3952   34.992              18             -92;
  3953   35.001              88              12;
  3954   35.009             156             115;
  3955   35.018             223             218;
  3956   35.027             287             318;
  3957   35.036             348             412;
  3958   35.045             404             499;
  3959   35.054             455             578;
  3960   35.063             500             646;
  3961   35.071             537             703;
  3962   35.080             567             749;
  3963   35.089             587             782;
  3964   35.098             598             802;
  3965   35.107             599             808;
  3966   35.116             588             802;
  3967   35.124             568             783;
  3968   35.133             539             754;
  3969   35.142             502             714;
  3970   35.151             457             665;
  3971   35.160             406             607;
  3972   35.169             349             540;
  3973   35.178             288             465;
  3974   35.186             223             384;
  3975   35.195             155             298;
  3976   35.204              85             209;
  3977   35.213              14             117;
  3978   35.222             -58              24;
  3979   35.231            -128             -68;
  3980   35.240            -198            -158;
  3981   35.248            -264            -246;
  3982   35.257            -327            -331;
  3983   35.266            -386            -410;
  3984   35.275            -440            -483;
  3985   35.284            -487            -550;
  3986   35.293            -528            -608;
  3987   35.302            -560            -658;
  3988   35.310            -584            -700;
  3989   35.319            -597            -732;
  3990   35.328            -600            -754;
  3991   35.337            -591            -764;
  3992   35.346            -572            -762;
  3993   35.355            -543            -748;
  3994   35.364            -506            -723;
  3995   35.372            -461            -687;
  3996   35.381            -410            -639;
  3997   35.390            -352            -582;
  3998   35.399            -290            -513;
  3999   35.408            -224            -435;
  4000   35.417            -154            -349;
  4001   35.426             -83            -252;
  4002   35.434             -10            -149;
  4003   35.443              62             -41;
  4004   35.452             134              69;
  4005   35.461             205             178;
  4006   35.470             272             285;
  4007   35.479             336             388;
  4008   35.488             396             484;
  4009   35.496             449             571;
  4010   35.505             496             647;
  4011   35.514             536             712;
  4012   35.523             567             764;
  4013   35.532             588             802;
  4014   35.541             599             825;
  4015   35.549             598             832;
  4016   35.558             586             825;
  4017   35.567             563             805;
  4018   35.576             531             772;
  4019   35.585             490             727;
  4020   35.594             441             671;
  4021   35.603             386             605;
  4022   35.611             326             530;
  4023   35.620             260             446;
  4024   35.629             191             356;
  4025   35.638             119             262;
  4026   35.647              46             164;
  4027   35.656             -29              65;
  4028   35.665            -103             -34;
  4029   35.673            -175            -131;
  4030   35.682            -245            -227;
  4031   35.691            -312            -318;
  4032   35.700            -374            -403;
  4033   35.709            -431            -482;
  4034   35.718            -482            -554;
  4035   35.727            -524            -616;
  4036   35.735            -559            -670;
  4037   35.744            -583            -715;
  4038   35.753            -597            -749;
  4039   35.762            -599            -772;
  4040   35.771            -589            -782;
  4041   35.780            -568            -778;
  4042   35.789            -537            -762;
  4043   35.797            -497            -734;
  4044   35.806            -449            -694;
  4045   35.815            -393            -641;
  4046   35.824            -332            -578;
  4047   35.833            -266            -503;
  4048   35.842            -195            -418;
  4049   35.851            -122            -323;
  4050   35.859             -47            -219;
  4051   35.868              28            -108;
  4052   35.877             104               6;
  4053   35.886             177             122;
  4054   35.895             249             237;
  4055   35.904             317             349;
  4056   35.913             380             454;
  4057   35.921             437             550;
  4058   35.930             487             636;
  4059   35.939             530             710;
  4060   35.948             563             770;
  4061   35.957             587             815;
  4062   35.966             599             844;
  4063   35.974             598             856;
  4064   35.983             585             851;
  4065   35.992             561             830;
  4066   36.001             527             795;
  4067   36.010             483             746;
  4068   36.019             432             685;
  4069   36.028             373             612;
  4070   36.036             309             530;
  4071   36.045             240             438;
  4072   36.054             167             340;
  4073   36.063              92             237;
  4074   36.072              15             132;
  4075   36.081             -62              25;
  4076   36.090            -138             -81;
  4077   36.098            -212            -184;
  4078   36.107            -283            -284;
  4079   36.116            -350            -378;
  4080   36.125            -411            -465;
  4081   36.134            -466            -544;
  4082   36.143            -513            -613;
  4083   36.152            -551            -673;
  4084   36.160            -579            -723;
  4085   36.169            -596            -762;
  4086   36.178            -600            -789;
  4087   36.187            -591            -802;
  4088   36.196            -570            -799;
  4089   36.205            -538            -784;
  4090   36.214            -496            -754;
  4091   36.222            -446            -712;
  4092   36.231            -388            -656;
  4093   36.240            -324            -588;
  4094   36.249            -254            -508;
  4095   36.258            -181            -418;
  4096   36.267            -105            -317;
  4097   36.276             -27            -206;
  4098   36.284              52             -89;
  4099   36.293             130              33;
  4100   36.302             205             155;
  4101   36.311             278             276;
  4102   36.320             346             392;
  4103   36.329             409             500;
  4104   36.338             465             599;
  4105   36.346             513             685;
  4106   36.355             551             758;
  4107   36.364             580             815;
  4108   36.373             596             854;
  4109   36.382             600             876;
  4110   36.391             590             878;
  4111   36.399             567             862;
  4112   36.408             534             830;
  4113   36.417             490             781;
  4114   36.426             437             718;
  4115   36.435             377             642;
  4116   36.444             311             554;
  4117   36.453             239             457;
  4118   36.461             164             352;
  4119   36.470              85             242;
  4120   36.479               6             129;
  4121   36.488             -74              15;
  4122   36.497            -153             -99;
  4123   36.506            -229            -209;
  4124   36.515            -302            -315;
  4125   36.523            -369            -414;
  4126   36.532            -431            -504;
  4127   36.541            -485            -585;
  4128   36.550            -530            -655;
  4129   36.559            -565            -715;
  4130   36.568            -589            -763;
  4131   36.577            -599            -799;
  4132   36.585            -596            -820;
  4133   36.594            -580            -826;
  4134   36.603            -551            -814;
  4135   36.612            -511            -789;
  4136   36.621            -462            -749;
  4137   36.630            -404            -694;
  4138   36.639            -339            -625;
  4139   36.647            -268            -544;
  4140   36.656            -192            -451;
  4141   36.665            -114            -348;
  4142   36.674             -33            -233;
  4143   36.683              48            -110;
  4144   36.692             129              17;
  4145   36.701             207             146;
  4146   36.709             282             273;
  4147   36.718             353             396;
  4148   36.727             417             511;
  4149   36.736             474             616;
  4150   36.745             521             707;
  4151   36.754             559             783;
  4152   36.763             585             842;
  4153   36.771             599             881;
  4154   36.780             598             901;
  4155   36.789             582             899;
  4156   36.798             554             878;
  4157   36.807             515             837;
  4158   36.816             465             780;
  4159   36.824             407             707;
  4160   36.833             341             620;
  4161   36.842             269             521;
  4162   36.851             192             413;
  4163   36.860             112             297;
  4164   36.869              30             177;
  4165   36.878             -53              55;
  4166   36.886            -135             -67;
  4167   36.895            -214            -186;
  4168   36.904            -290            -300;
  4169   36.913            -361            -407;
  4170   36.922            -426            -506;
  4171   36.931            -482            -594;
  4172   36.940            -529            -671;
  4173   36.948            -565            -735;
  4174   36.957            -589            -787;
  4175   36.966            -600            -825;
  4176   36.975            -595            -846;
  4177   36.984            -576            -850;
  4178   36.993            -544            -837;
  4179   37.002            -501            -808;
  4180   37.010            -448            -762;
  4181   37.019            -385            -701;
  4182   37.028            -316            -625;
  4183   37.037            -241            -535;
  4184   37.046            -161            -433;
  4185   37.055             -79            -320;
  4186   37.064               5            -195;
  4187   37.072              89             -63;
  4188   37.081             171              72;
  4189   37.090             251             208;
  4190   37.099             326             341;
  4191   37.108             395             467;
  4192   37.117             456             583;
  4193   37.126             509             686;
  4194   37.134             551             774;
  4195   37.143             581             844;
  4196   37.152             597             894;
  4197   37.161             599             921;
  4198   37.170             585             926;
  4199   37.179             557             909;
  4200   37.188             517             870;
  4201   37.196             466             812;
  4202   37.205             405             736;
  4203   37.214             337             645;
  4204   37.223             262             539;
  4205   37.232             182             423;
  4206   37.241              99             299;
  4207   37.249              14             171;
  4208   37.258             -71              40;
  4209   37.267            -156             -90;
  4210   37.276            -237            -216;
  4211   37.285            -314            -338;
  4212   37.294            -385            -450;
  4213   37.303            -449            -553;
  4214   37.311            -503            -643;
  4215   37.320            -547            -721;
  4216   37.329            -579            -786;
  4217   37.338            -597            -835;
  4218   37.347            -599            -866;
  4219   37.356            -585            -880;
  4220   37.365            -558            -874;
  4221   37.373            -517            -849;
  4222   37.382            -465            -807;
  4223   37.391            -403            -747;
  4224   37.400            -333            -671;
  4225   37.409            -256            -580;
  4226   37.418            -175            -475;
  4227   37.427             -90            -357;
  4228   37.435              -3            -228;
  4229   37.444              83             -90;
  4230   37.453             168              53;
  4231   37.462             251             196;
  4232   37.471             328             337;
  4233   37.480             399             471;
  4234   37.489             462             594;
  4235   37.497             515             703;
  4236   37.506             557             796;
  4237   37.515             585             870;
  4238   37.524             599             920;
  4239   37.533             596             948;
  4240   37.542             578             950;
  4241   37.551             545             928;
  4242   37.559             500             884;
  4243   37.568             443             817;
  4244   37.577             377             732;
  4245   37.586             303             630;
  4246   37.595             223             513;
  4247   37.604             138             385;
  4248   37.613              51             250;
  4249   37.621             -37             111;
  4250   37.630            -125             -28;
  4251   37.639            -210            -166;
  4252   37.648            -291            -299;
  4253   37.657            -366            -424;
  4254   37.666            -434            -538;
  4255   37.674            -493            -639;
  4256   37.683            -540            -728;
  4257   37.692            -575            -801;
  4258   37.701            -595            -857;
  4259   37.710            -599            -895;
  4260   37.719            -586            -912;
  4261   37.728            -558            -908;
  4262   37.736            -516            -884;
  4263   37.745            -462            -840;
  4264   37.754            -397            -776;
  4265   37.763            -324            -694;
  4266   37.772            -244            -596;
  4267   37.781            -160            -483;
  4268   37.790             -71            -357;
  4269   37.798              18            -218;
  4270   37.807             107             -70;
  4271   37.816             195              81;
  4272   37.825             278             233;
  4273   37.834             356             381;
  4274   37.843             426             521;
  4275   37.852             486             648;
  4276   37.860             536             759;
  4277   37.869             573             850;
  4278   37.878             595             919;
  4279   37.887             600             962;
  4280   37.896             587             980;
  4281   37.905             559             970;
  4282   37.914             516             935;
  4283   37.922             461             875;
  4284   37.931             395             793;
  4285   37.940             321             690;
  4286   37.949             240             571;
  4287   37.958             153             438;
  4288   37.967              64             295;
  4289   37.976             -27             148;
  4290   37.984            -118              -2;
  4291   37.993            -206            -150;
  4292   38.002            -290            -293;
  4293   38.011            -368            -427;
  4294   38.020            -437            -551;
  4295   38.029            -497            -660;
  4296   38.038            -545            -755;
  4297   38.046            -579            -834;
  4298   38.055            -597            -893;
  4299   38.064            -598            -931;
  4300   38.073            -581            -948;
  4301   38.082            -548            -940;
  4302   38.091            -501            -910;
  4303   38.099            -441            -858;
